accommodates,amenities,availability_30,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,latitude(North),longitude(East),maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,,price
2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",22,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.57171431,114.164308,30,0,Villa,,,,,,Private room,,$45.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",0,2,Real Bed,2,2,1,strict,4,t,f,1,t,22.57930908,114.1807174,9,5,House,10,10,9,92,9,Entire home/apt,,$450.00
6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",0,1,Real Bed,2,3,1,strict,1,t,f,1,f,22.58561926,114.1960014,1125,2,House,10,10,10,100,10,Entire home/apt,,$225.00
8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",30,2,Real Bed,2,4,6,strict,4,t,f,14,f,22.58944204,114.1625205,1125,0,House,,,,,,Entire home/apt,,$199.00
6,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",23,2,Real Bed,2,3,1,moderate,1,t,f,1,f,22.56745476,114.1795313,1125,0,Apartment,,,,,,Entire home/apt,,$167.00
2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",17,1,Real Bed,1,1,1,flexible,1,t,f,1,t,22.56946602,114.1644024,1125,4,Apartment,10,10,10,100,10,Private room,,$40.00
6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",0,2.5,Real Bed,3,3,1,strict,6,t,f,1,f,22.5738119,114.173993,30,1,House,10,10,10,100,10,Entire home/apt,,$275.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",11,2,Real Bed,2,3,8,moderate,1,t,t,9,f,22.58033154,114.1783296,30,2,House,10,10,10,100,10,Entire home/apt,,$135.00
6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",29,1,Real Bed,2,2,1,strict,4,t,f,1,f,22.57827302,114.1656267,1125,1,House,10,10,10,100,10,Entire home/apt,,$175.00
4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating}",0,,Real Bed,1,1,1,flexible,2,t,f,1,f,22.59716342,114.194388,14,2,Apartment,10,10,10,100,8,Entire home/apt,,$200.00
2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.56751329,114.1980543,1125,1,Apartment,10,10,6,100,10,Entire home/apt,,$120.00
6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",25,3,Real Bed,3,4,2,moderate,1,t,t,2,f,22.59232752,114.1702313,1125,1,House,10,10,10,100,10,Entire home/apt,,$625.00
8,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",28,3,Real Bed,4,4,2,strict,1,t,f,2,f,22.59938748,114.1798651,1125,1,House,10,10,10,100,10,Entire home/apt,,$550.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Suitable for Events"",""Smoke Detector"",""Fire Extinguisher"",Shampoo}",29,1,Real Bed,1,2,2,strict,2,t,f,2,t,22.58643827,114.1940643,121,2,Apartment,10,10,10,100,10,Entire home/apt,,$115.00
10,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",28,2.5,Real Bed,2,2,1,moderate,1,t,f,1,f,22.57870544,114.1847739,1125,0,Condominium,,,,,,Entire home/apt,,$265.00
9,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit""}",0,3.5,Real Bed,7,9,2,flexible,1,t,f,2,f,22.57532465,114.1625052,1125,0,House,,,,,,Entire home/apt,,$200.00
2,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",0,2,Real Bed,1,1,3,strict,1,t,f,6,f,22.58663605,114.2059882,45,0,House,,,,,,Entire home/apt,,$250.00
2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Shampoo}",3,1,Real Bed,1,1,2,strict,1,t,t,2,f,22.59601295,114.1875581,1125,26,Apartment,10,10,10,95,9,Private room,,$80.00
3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""Laptop Friendly Workspace""}",24,1,Real Bed,1,1,6,strict,1,t,f,6,f,22.59150534,114.2027903,1125,0,House,,,,,,Private room,,$159.00
2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Shampoo}",3,1,Real Bed,1,2,1,moderate,2,t,f,2,f,22.58211445,114.1841258,1125,7,Earth House,10,10,9,87,8,Private room,,$125.00
5,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",18,1,Real Bed,2,3,17,strict,1,t,f,19,f,22.58495253,114.1583898,1125,10,House,10,10,10,90,10,Entire home/apt,,$187.00
4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",29,1,Real Bed,2,2,1,flexible,4,t,f,1,f,22.59020809,114.1834548,1125,1,House,10,10,10,100,10,Entire home/apt,,$215.00
3,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",0,1,Real Bed,1,2,1,flexible,1,t,t,1,f,22.57046127,114.178098,28,74,Apartment,10,10,9,96,10,Entire home/apt,,$110.00
2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials,Shampoo}",0,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.57291759,114.1786509,1125,0,House,,,,,,Private room,,$249.00
6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,Shampoo}",16,1.5,Real Bed,2,2,1,strict,4,t,f,1,f,22.59649752,114.1911358,90,41,House,10,10,10,96,9,Entire home/apt,,$200.00
3,"{TV,""Air Conditioning"",Pool,Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Fire Extinguisher"",Essentials}",0,1,Real Bed,0,1,1,flexible,1,t,f,1,f,22.59696289,114.1827773,1125,1,Loft,8,10,10,100,10,Entire home/apt,,$100.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",0,1,Real Bed,1,2,2,flexible,1,t,f,2,f,22.57582672,114.1952151,1125,0,House,,,,,,Private room,,$250.00
3,"{Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""24-Hour Check-in"",Hangers}",0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.59421172,114.164812,1125,0,Apartment,,,,,,Entire home/apt,,$300.00
2,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",1,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.57095291,114.1783131,1125,13,Apartment,10,10,9,92,9,Entire home/apt,,$115.00
4,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",2,1.5,Real Bed,1,2,1,flexible,2,t,t,1,f,22.59698146,114.1786254,1125,18,House,10,10,10,99,10,Private room,,$95.00
3,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Safety Card"",Essentials,Shampoo}",29,1,Real Bed,0,2,1,flexible,2,t,f,1,t,22.59455539,114.1767601,2,3,Apartment,10,10,9,93,9,Entire home/apt,,$195.00
6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector""}",30,1,Real Bed,2,2,1,moderate,1,t,f,1,f,22.57432724,114.1824702,14,0,House,,,,,,Entire home/apt,,$475.00
2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",0,1,Real Bed,1,2,1,strict,1,t,f,1,f,22.57522941,114.1916326,7,2,House,10,10,9,100,9,Private room,,$85.00
2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.58170626,114.2052632,8,1,Apartment,10,10,10,100,10,Entire home/apt,,$175.00
2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",8,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.59033693,114.1933969,3,1,Apartment,10,10,10,100,8,Entire home/apt,,$200.00
6,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",10,2.5,Real Bed,2,4,7,strict,1,t,f,339,f,22.59104148,114.1863141,180,12,House,10,10,10,95,9,Entire home/apt,,$286.00
2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.59361686,114.2027221,1125,1,Other,10,10,10,100,10,Entire home/apt,,$150.00
6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",21,1,Real Bed,2,3,6,strict,3,t,t,6,f,22.57216165,114.177871,1125,4,Apartment,10,10,10,90,10,Entire home/apt,,$89.00
6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",20,1,Real Bed,2,3,5,strict,4,t,f,5,t,22.57707676,114.1980176,1125,41,Apartment,10,10,10,93,10,Entire home/apt,,$119.00
2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",30,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.5752983,114.1524267,1125,5,Apartment,10,9,10,92,8,Private room,,$85.00
3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating}",28,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58264258,114.1956342,16,12,House,9,10,9,83,8,Entire home/apt,,$220.00
11,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",25,4.5,Real Bed,5,6,2,strict,1,t,f,301,f,22.58600259,114.1690853,1125,0,House,,,,,,Entire home/apt,,"$1,109.00"
5,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",30,2,Real Bed,3,3,1,moderate,4,t,f,1,f,22.58442092,114.1903597,31,9,House,10,10,10,89,9,Entire home/apt,,$300.00
7,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",30,2.5,Real Bed,3,3,2,moderate,7,t,t,2,f,22.57625842,114.1995218,365,4,House,10,10,10,100,10,Entire home/apt,,$450.00
4,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",10,1.5,Real Bed,2,3,1,strict,1,t,f,1,f,22.59911387,114.1821415,14,2,House,10,10,10,100,9,Entire home/apt,,$450.00
6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.59598993,114.1905078,1125,9,Apartment,10,10,10,93,9,Entire home/apt,,$400.00
4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",12,1,Real Bed,2,2,1,strict,4,t,f,1,f,22.59997504,114.1893597,1125,7,House,10,10,10,100,10,Entire home/apt,,$350.00
8,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",0,2,Real Bed,3,3,1,flexible,1,t,f,1,f,22.58088806,114.1641227,1125,0,House,,,,,,Entire home/apt,,$550.00
4,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",29,1,Real Bed,1,2,5,strict,1,t,f,5,f,22.58619872,114.2070089,1125,0,House,,,,,,Private room,,$175.00
2,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",29,1,Couch,1,1,5,strict,1,t,f,5,f,22.58791972,114.2072588,1125,0,House,,,,,,Private room,,$100.00
4,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",13,1,Real Bed,1,2,1,flexible,2,t,f,1,f,22.58522066,114.2001934,3,19,House,10,10,10,99,10,Entire home/apt,,$97.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.60288945,114.1671399,1125,1,Apartment,10,10,10,100,10,Entire home/apt,,$400.00
2,"{TV,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",3,1,Real Bed,1,1,1,strict,2,t,f,1,f,22.59790761,114.1794215,7,133,House,10,10,10,96,10,Entire home/apt,,$90.00
7,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",28,2,Real Bed,2,2,1,strict,4,t,f,1,f,22.5881876,114.2046385,18,9,House,10,10,9,98,9,Entire home/apt,,$495.00
8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",30,3,Real Bed,4,4,1,strict,4,t,f,1,f,22.59587739,114.172388,14,1,House,10,10,10,100,10,Entire home/apt,,$895.00
3,"{""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",22,2,Real Bed,1,1,1,moderate,2,t,f,1,t,22.57185641,114.1770975,1125,5,Apartment,10,10,9,100,9,Private room,,$69.00
3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector""}",28,2,Real Bed,2,2,1,strict,3,t,f,2,t,22.59691686,114.164372,3,6,House,10,10,10,100,9,Entire home/apt,,$350.00
6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials}",22,1,Real Bed,1,4,4,strict,1,t,f,4,f,22.57614688,114.18471,365,53,Loft,10,10,10,98,9,Entire home/apt,,$195.00
9,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",22,2,Real Bed,4,4,6,strict,8,t,t,6,f,22.5669934,114.1764984,100,25,House,10,10,9,97,10,Entire home/apt,,$399.00
8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo}",3,3,Real Bed,4,5,1,flexible,1,t,f,1,f,22.58826877,114.1991277,1125,2,House,10,10,10,100,10,Entire home/apt,,$980.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer}",30,3.5,Real Bed,3,3,1,moderate,1,t,f,1,f,22.58529623,114.1808109,365,0,House,,,,,,Entire home/apt,,$800.00
4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",20,1,Real Bed,1,1,1,flexible,0,t,f,1,f,22.58242916,114.1619654,30,19,Apartment,10,10,10,97,10,Entire home/apt,,$80.00
4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",22,2,Real Bed,2,2,2,strict,1,t,f,301,f,22.60230305,114.1683672,1125,0,Apartment,,,,,,Entire home/apt,,$499.00
6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",19,1.5,Real Bed,2,3,1,strict,6,t,t,6,f,22.59858399,114.1740532,400,4,House,10,10,10,100,9,Entire home/apt,,$225.00
